INPUT;FOUND_BY;DTXSID;PREFERRED_NAME;VERIFICACION ;SMILES;MOLECULAR_FORMULA;AVERAGE_MASS;iupac_name;iupac_name_SMILES;Validación IUPAC;verificación manual;PREFERRED NAME;CASRN;MOLECULAR FORMULA;MONOISOTOPIC MASS;ToxCast Active;ToxCast Total;% ToxCast Active;HIT CALL;ATS;Clasificacion_ATS
;;DTXSID0020319;;;;;;;;;;Chlorothalonil;1897-45-6;C8Cl4N2;263.881559;384;1103;35;Active;1.0;Activo
;;DTXSID0020319;;;;;;;;;;Chlorothalonil;1897-45-6;C8Cl4N2;263.881559;384;1103;35;Active;1.0;Activo
;;DTXSID0020319;;;;;;;;;;Chlorothalonil;1897-45-6;C8Cl4N2;263.881559;384;1103;35;Active;1.0;Activo
;;DTXSID0020319;;;;;;;;;;Chlorothalonil;1897-45-6;C8Cl4N2;263.881559;384;1103;35;Active;1.0;Activo
;;DTXSID0020319;;;;;;;;;;Chlorothalonil;1897-45-6;C8Cl4N2;263.881559;384;1103;35;Active;1.0;Activo
;;DTXSID0020319;;;;;;;;;;Chlorothalonil;1897-45-6;C8Cl4N2;263.881559;384;1103;35;Active;1.0;Activo
;;DTXSID0020319;;;;;;;;;;Chlorothalonil;1897-45-6;C8Cl4N2;263.881559;384;1103;35;Active;1.0;Activo
;;DTXSID0020319;;;;;;;;;;Chlorothalonil;1897-45-6;C8Cl4N2;263.881559;384;1103;35;Active;1.0;Activo
;;DTXSID0020319;;;;;;;;;;Chlorothalonil;1897-45-6;C8Cl4N2;263.881559;384;1103;35;Active;1.0;Activo
;;DTXSID0020319;;;;;;;;;;Chlorothalonil;1897-45-6;C8Cl4N2;263.881559;384;1103;35;Active;1.0;Activo
;;DTXSID0020319;;;;;;;;;;Chlorothalonil;1897-45-6;C8Cl4N2;263.881559;384;1103;35;Active;1.0;Activo
;;DTXSID0020319;;;;;;;;;;Chlorothalonil;1897-45-6;C8Cl4N2;263.881559;384;1103;35;Active;1.0;Activo
;;DTXSID0020319;;;;;;;;;;Chlorothalonil;1897-45-6;C8Cl4N2;263.881559;384;1103;35;Active;1.0;Activo
;;DTXSID0020319;;;;;;;;;;Chlorothalonil;1897-45-6;C8Cl4N2;263.881559;384;1103;35;Active;1.0;Activo
;;DTXSID0020365;;;;;;;;;;Cyclosporin A;59865-13-3;C62H111N11O12;1201.841368;184;702;26;Active;0.72;Activo
;;DTXSID0020365;;;;;;;;;;Cyclosporin A;59865-13-3;C62H111N11O12;1201.841368;184;702;26;Active;0.72;Activo
;;DTXSID0020365;;;;;;;;;;Cyclosporin A;59865-13-3;C62H111N11O12;1201.841368;184;702;26;Active;0.72;Activo
;;DTXSID0020365;;;;;;;;;;Cyclosporin A;59865-13-3;C62H111N11O12;1201.841368;184;702;26;Active;0.72;Activo
;;DTXSID0020365;;;;;;;;;;Cyclosporin A;59865-13-3;C62H111N11O12;1201.841368;184;702;26;Active;0.72;Activo
;;DTXSID0020365;;;;;;;;;;Cyclosporin A;59865-13-3;C62H111N11O12;1201.841368;184;702;26;Active;0.72;Activo
;;DTXSID0020365;;;;;;;;;;Cyclosporin A;59865-13-3;C62H111N11O12;1201.841368;184;702;26;Active;0.72;Activo
;;DTXSID0020365;;;;;;;;;;Cyclosporin A;59865-13-3;C62H111N11O12;1201.841368;184;702;26;Active;0.72;Activo
;;DTXSID0020365;;;;;;;;;;Cyclosporin A;59865-13-3;C62H111N11O12;1201.841368;184;702;26;Active;0.72;Activo
;;DTXSID0020365;;;;;;;;;;Cyclosporin A;59865-13-3;C62H111N11O12;1201.841368;184;702;26;Active;0.72;Activo
;;DTXSID0020365;;;;;;;;;;Cyclosporin A;59865-13-3;C62H111N11O12;1201.841368;184;702;26;Active;0.72;Activo
;;DTXSID0020365;;;;;;;;;;Cyclosporin A;59865-13-3;C62H111N11O12;1201.841368;184;702;26;Active;0.72;Activo
;;DTXSID0020365;;;;;;;;;;Cyclosporin A;59865-13-3;C62H111N11O12;1201.841368;184;702;26;Active;0.72;Activo
;;DTXSID0020365;;;;;;;;;;Cyclosporin A;59865-13-3;C62H111N11O12;1201.841368;184;702;26;Active;0.72;Activo
;;DTXSID0020365;;;;;;;;;;Cyclosporin A;59865-13-3;C62H111N11O12;1201.841368;184;702;26;Active;0.72;Activo
;;DTXSID0020365;;;;;;;;;;Cyclosporin A;59865-13-3;C62H111N11O12;1201.841368;184;702;26;Inactive;0.72;Activo
;;DTXSID0020365;;;;;;;;;;Cyclosporin A;59865-13-3;C62H111N11O12;1201.841368;184;702;26;Active;0.72;Activo
;;DTXSID0020365;;;;;;;;;;Cyclosporin A;59865-13-3;C62H111N11O12;1201.841368;184;702;26;Inactive;0.72;Activo
;;DTXSID0020365;;;;;;;;;;Cyclosporin A;59865-13-3;C62H111N11O12;1201.841368;184;702;26;Inactive;0.72;Activo
;;DTXSID0020365;;;;;;;;;;Cyclosporin A;59865-13-3;C62H111N11O12;1201.841368;184;702;26;Inactive;0.72;Activo
;;DTXSID0020365;;;;;;;;;;Cyclosporin A;59865-13-3;C62H111N11O12;1201.841368;184;702;26;Active;0.72;Activo
;;DTXSID0020365;;;;;;;;;;Cyclosporin A;59865-13-3;C62H111N11O12;1201.841368;184;702;26;Active;0.72;Activo
;;DTXSID0020365;;;;;;;;;;Cyclosporin A;59865-13-3;C62H111N11O12;1201.841368;184;702;26;Inactive;0.72;Activo
;;DTXSID0020365;;;;;;;;;;Cyclosporin A;59865-13-3;C62H111N11O12;1201.841368;184;702;26;Inactive;0.72;Activo
;;DTXSID0020365;;;;;;;;;;Cyclosporin A;59865-13-3;C62H111N11O12;1201.841368;184;702;26;Inactive;0.72;Activo
;;DTXSID0020440;;;;;;;;;;Dichlorprop;120-36-5;C9H8Cl2O3;233.98505;25;959;3;Inactive;0.0;Inactivo
;;DTXSID0020440;;;;;;;;;;Dichlorprop;120-36-5;C9H8Cl2O3;233.98505;25;959;3;Inactive;0.0;Inactivo
;;DTXSID0020440;;;;;;;;;;Dichlorprop;120-36-5;C9H8Cl2O3;233.98505;25;959;3;Inactive;0.0;Inactivo
;;DTXSID0020440;;;;;;;;;;Dichlorprop;120-36-5;C9H8Cl2O3;233.98505;25;959;3;Inactive;0.0;Inactivo
;;DTXSID0020440;;;;;;;;;;Dichlorprop;120-36-5;C9H8Cl2O3;233.98505;25;959;3;Inactive;0.0;Inactivo
;;DTXSID0020440;;;;;;;;;;Dichlorprop;120-36-5;C9H8Cl2O3;233.98505;25;959;3;Inactive;0.0;Inactivo
;;DTXSID0020440;;;;;;;;;;Dichlorprop;120-36-5;C9H8Cl2O3;233.98505;25;959;3;Inactive;0.0;Inactivo
;;DTXSID0020440;;;;;;;;;;Dichlorprop;120-36-5;C9H8Cl2O3;233.98505;25;959;3;Inactive;0.0;Inactivo
;;DTXSID0020440;;;;;;;;;;Dichlorprop;120-36-5;C9H8Cl2O3;233.98505;25;959;3;Inactive;0.0;Inactivo
;;DTXSID0020440;;;;;;;;;;Dichlorprop;120-36-5;C9H8Cl2O3;233.98505;25;959;3;Inactive;0.0;Inactivo
;;DTXSID0020440;;;;;;;;;;Dichlorprop;120-36-5;C9H8Cl2O3;233.98505;25;959;3;Inactive;0.0;Inactivo
;;DTXSID0020440;;;;;;;;;;Dichlorprop;120-36-5;C9H8Cl2O3;233.98505;25;959;3;Inactive;0.0;Inactivo
;;DTXSID0020440;;;;;;;;;;Dichlorprop;120-36-5;C9H8Cl2O3;233.98505;25;959;3;Inactive;0.0;Inactivo
;;DTXSID0020440;;;;;;;;;;Dichlorprop;120-36-5;C9H8Cl2O3;233.98505;25;959;3;Inactive;0.0;Inactivo
;;DTXSID0020440;;;;;;;;;;Dichlorprop;120-36-5;C9H8Cl2O3;233.98505;25;959;3;Inactive;0.0;Inactivo
;;DTXSID0020440;;;;;;;;;;Dichlorprop;120-36-5;C9H8Cl2O3;233.98505;25;959;3;Inactive;0.0;Inactivo
;;DTXSID0020440;;;;;;;;;;Dichlorprop;120-36-5;C9H8Cl2O3;233.98505;25;959;3;Inactive;0.0;Inactivo
;;DTXSID0020440;;;;;;;;;;Dichlorprop;120-36-5;C9H8Cl2O3;233.98505;25;959;3;Inactive;0.0;Inactivo
;;DTXSID0020440;;;;;;;;;;Dichlorprop;120-36-5;C9H8Cl2O3;233.98505;25;959;3;Inactive;0.0;Inactivo
;;DTXSID0020442;;;;;;;;;;2,4-Dichlorophenoxyacetic acid;94-75-7;C8H6Cl2O3;219.9694;39;975;4;Inactive;0.0;Inactivo
;;DTXSID0020442;;;;;;;;;;2,4-Dichlorophenoxyacetic acid;94-75-7;C8H6Cl2O3;219.9694;39;975;4;Inactive;0.0;Inactivo
;;DTXSID0020442;;;;;;;;;;2,4-Dichlorophenoxyacetic acid;94-75-7;C8H6Cl2O3;219.9694;39;975;4;Inactive;0.0;Inactivo
;;DTXSID0020442;;;;;;;;;;2,4-Dichlorophenoxyacetic acid;94-75-7;C8H6Cl2O3;219.9694;39;975;4;Inactive;0.0;Inactivo
;;DTXSID0020442;;;;;;;;;;2,4-Dichlorophenoxyacetic acid;94-75-7;C8H6Cl2O3;219.9694;39;975;4;Inactive;0.0;Inactivo
;;DTXSID0020442;;;;;;;;;;2,4-Dichlorophenoxyacetic acid;94-75-7;C8H6Cl2O3;219.9694;39;975;4;Inactive;0.0;Inactivo
;;DTXSID0020442;;;;;;;;;;2,4-Dichlorophenoxyacetic acid;94-75-7;C8H6Cl2O3;219.9694;39;975;4;Inactive;0.0;Inactivo
;;DTXSID0020442;;;;;;;;;;2,4-Dichlorophenoxyacetic acid;94-75-7;C8H6Cl2O3;219.9694;39;975;4;Inactive;0.0;Inactivo
;;DTXSID0020442;;;;;;;;;;2,4-Dichlorophenoxyacetic acid;94-75-7;C8H6Cl2O3;219.9694;39;975;4;Inactive;0.0;Inactivo
;;DTXSID0020442;;;;;;;;;;2,4-Dichlorophenoxyacetic acid;94-75-7;C8H6Cl2O3;219.9694;39;975;4;Inactive;0.0;Inactivo
;;DTXSID0020442;;;;;;;;;;2,4-Dichlorophenoxyacetic acid;94-75-7;C8H6Cl2O3;219.9694;39;975;4;Inactive;0.0;Inactivo
;;DTXSID0020442;;;;;;;;;;2,4-Dichlorophenoxyacetic acid;94-75-7;C8H6Cl2O3;219.9694;39;975;4;Inactive;0.0;Inactivo
;;DTXSID0020442;;;;;;;;;;2,4-Dichlorophenoxyacetic acid;94-75-7;C8H6Cl2O3;219.9694;39;975;4;Inactive;0.0;Inactivo
;;DTXSID0020442;;;;;;;;;;2,4-Dichlorophenoxyacetic acid;94-75-7;C8H6Cl2O3;219.9694;39;975;4;Inactive;0.0;Inactivo
;;DTXSID0020442;;;;;;;;;;2,4-Dichlorophenoxyacetic acid;94-75-7;C8H6Cl2O3;219.9694;39;975;4;Inactive;0.0;Inactivo
;;DTXSID0020442;;;;;;;;;;2,4-Dichlorophenoxyacetic acid;94-75-7;C8H6Cl2O3;219.9694;39;975;4;Inactive;0.0;Inactivo
;;DTXSID0020442;;;;;;;;;;2,4-Dichlorophenoxyacetic acid;94-75-7;C8H6Cl2O3;219.9694;39;975;4;Inactive;0.0;Inactivo
;;DTXSID0020442;;;;;;;;;;2,4-Dichlorophenoxyacetic acid;94-75-7;C8H6Cl2O3;219.9694;39;975;4;Inactive;0.0;Inactivo
;;DTXSID0020442;;;;;;;;;;2,4-Dichlorophenoxyacetic acid;94-75-7;C8H6Cl2O3;219.9694;39;975;4;Inactive;0.0;Inactivo
;;DTXSID0020446;;;;;;;;;;Diuron;330-54-1;C9H10Cl2N2O;232.017018;119;1048;11;Inactive;0.0;Inactivo
;;DTXSID0020446;;;;;;;;;;Diuron;330-54-1;C9H10Cl2N2O;232.017018;119;1048;11;Inactive;0.0;Inactivo
;;DTXSID0020446;;;;;;;;;;Diuron;330-54-1;C9H10Cl2N2O;232.017018;119;1048;11;Inactive;0.0;Inactivo
;;DTXSID0020446;;;;;;;;;;Diuron;330-54-1;C9H10Cl2N2O;232.017018;119;1048;11;Inactive;0.0;Inactivo
;;DTXSID0020446;;;;;;;;;;Diuron;330-54-1;C9H10Cl2N2O;232.017018;119;1048;11;Inactive;0.0;Inactivo
;;DTXSID0020446;;;;;;;;;;Diuron;330-54-1;C9H10Cl2N2O;232.017018;119;1048;11;Inactive;0.0;Inactivo
;;DTXSID0020446;;;;;;;;;;Diuron;330-54-1;C9H10Cl2N2O;232.017018;119;1048;11;Inactive;0.0;Inactivo
;;DTXSID0020446;;;;;;;;;;Diuron;330-54-1;C9H10Cl2N2O;232.017018;119;1048;11;Inactive;0.0;Inactivo
;;DTXSID0020446;;;;;;;;;;Diuron;330-54-1;C9H10Cl2N2O;232.017018;119;1048;11;Inactive;0.0;Inactivo
;;DTXSID0020446;;;;;;;;;;Diuron;330-54-1;C9H10Cl2N2O;232.017018;119;1048;11;Inactive;0.0;Inactivo
;;DTXSID0020446;;;;;;;;;;Diuron;330-54-1;C9H10Cl2N2O;232.017018;119;1048;11;Inactive;0.0;Inactivo
;;DTXSID0020446;;;;;;;;;;Diuron;330-54-1;C9H10Cl2N2O;232.017018;119;1048;11;Inactive;0.0;Inactivo
;;DTXSID0020446;;;;;;;;;;Diuron;330-54-1;C9H10Cl2N2O;232.017018;119;1048;11;Inactive;0.0;Inactivo
;;DTXSID0020446;;;;;;;;;;Diuron;330-54-1;C9H10Cl2N2O;232.017018;119;1048;11;Inactive;0.0;Inactivo
;;DTXSID0020446;;;;;;;;;;Diuron;330-54-1;C9H10Cl2N2O;232.017018;119;1048;11;Inactive;0.0;Inactivo
;;DTXSID0020446;;;;;;;;;;Diuron;330-54-1;C9H10Cl2N2O;232.017018;119;1048;11;Inactive;0.0;Inactivo
;;DTXSID0020446;;;;;;;;;;Diuron;330-54-1;C9H10Cl2N2O;232.017018;119;1048;11;Inactive;0.0;Inactivo
;;DTXSID0020446;;;;;;;;;;Diuron;330-54-1;C9H10Cl2N2O;232.017018;119;1048;11;Inactive;0.0;Inactivo
;;DTXSID0020446;;;;;;;;;;Diuron;330-54-1;C9H10Cl2N2O;232.017018;119;1048;11;Inactive;0.0;Inactivo
;;DTXSID0020498;;;;;;;;;;Dimethyl terephthalate;120-61-6;C10H10O4;194.057909;33;844;4;Inactive;0.0;Inactivo
;;DTXSID0020498;;;;;;;;;;Dimethyl terephthalate;120-61-6;C10H10O4;194.057909;33;844;4;Inactive;0.0;Inactivo
;;DTXSID0020498;;;;;;;;;;Dimethyl terephthalate;120-61-6;C10H10O4;194.057909;33;844;4;Inactive;0.0;Inactivo
;;DTXSID0020498;;;;;;;;;;Dimethyl terephthalate;120-61-6;C10H10O4;194.057909;33;844;4;Inactive;0.0;Inactivo
;;DTXSID0020498;;;;;;;;;;Dimethyl terephthalate;120-61-6;C10H10O4;194.057909;33;844;4;Inactive;0.0;Inactivo
;;DTXSID0020498;;;;;;;;;;Dimethyl terephthalate;120-61-6;C10H10O4;194.057909;33;844;4;Inactive;0.0;Inactivo
;;DTXSID0020498;;;;;;;;;;Dimethyl terephthalate;120-61-6;C10H10O4;194.057909;33;844;4;Inactive;0.0;Inactivo
;;DTXSID0020498;;;;;;;;;;Dimethyl terephthalate;120-61-6;C10H10O4;194.057909;33;844;4;Inactive;0.0;Inactivo
;;DTXSID0020498;;;;;;;;;;Dimethyl terephthalate;120-61-6;C10H10O4;194.057909;33;844;4;Inactive;0.0;Inactivo
;;DTXSID0020498;;;;;;;;;;Dimethyl terephthalate;120-61-6;C10H10O4;194.057909;33;844;4;Inactive;0.0;Inactivo
;;DTXSID0020498;;;;;;;;;;Dimethyl terephthalate;120-61-6;C10H10O4;194.057909;33;844;4;Inactive;0.0;Inactivo
;;DTXSID0020498;;;;;;;;;;Dimethyl terephthalate;120-61-6;C10H10O4;194.057909;33;844;4;Inactive;0.0;Inactivo
;;DTXSID0020498;;;;;;;;;;Dimethyl terephthalate;120-61-6;C10H10O4;194.057909;33;844;4;Inactive;0.0;Inactivo
;;DTXSID0020498;;;;;;;;;;Dimethyl terephthalate;120-61-6;C10H10O4;194.057909;33;844;4;Inactive;0.0;Inactivo
;;DTXSID0020498;;;;;;;;;;Dimethyl terephthalate;120-61-6;C10H10O4;194.057909;33;844;4;Inactive;0.0;Inactivo
;;DTXSID0020498;;;;;;;;;;Dimethyl terephthalate;120-61-6;C10H10O4;194.057909;33;844;4;Inactive;0.0;Inactivo
;;DTXSID0020498;;;;;;;;;;Dimethyl terephthalate;120-61-6;C10H10O4;194.057909;33;844;4;Inactive;0.0;Inactivo
;;DTXSID0020498;;;;;;;;;;Dimethyl terephthalate;120-61-6;C10H10O4;194.057909;33;844;4;Inactive;0.0;Inactivo
;;DTXSID0020498;;;;;;;;;;Dimethyl terephthalate;120-61-6;C10H10O4;194.057909;33;844;4;Inactive;0.0;Inactivo
;;DTXSID0020523;;;;;;;;;;2,4-Dinitrophenol;51-28-5;C6H4N2O5;184.012021;166;844;20;Inactive;0.0;Inactivo
;;DTXSID0020523;;;;;;;;;;2,4-Dinitrophenol;51-28-5;C6H4N2O5;184.012021;166;844;20;Inactive;0.0;Inactivo
;;DTXSID0020523;;;;;;;;;;2,4-Dinitrophenol;51-28-5;C6H4N2O5;184.012021;166;844;20;Inactive;0.0;Inactivo
;;DTXSID0020523;;;;;;;;;;2,4-Dinitrophenol;51-28-5;C6H4N2O5;184.012021;166;844;20;Inactive;0.0;Inactivo
;;DTXSID0020523;;;;;;;;;;2,4-Dinitrophenol;51-28-5;C6H4N2O5;184.012021;166;844;20;Inactive;0.0;Inactivo
;;DTXSID0020523;;;;;;;;;;2,4-Dinitrophenol;51-28-5;C6H4N2O5;184.012021;166;844;20;Inactive;0.0;Inactivo
;;DTXSID0020523;;;;;;;;;;2,4-Dinitrophenol;51-28-5;C6H4N2O5;184.012021;166;844;20;Inactive;0.0;Inactivo
;;DTXSID0020523;;;;;;;;;;2,4-Dinitrophenol;51-28-5;C6H4N2O5;184.012021;166;844;20;Inactive;0.0;Inactivo
;;DTXSID0020523;;;;;;;;;;2,4-Dinitrophenol;51-28-5;C6H4N2O5;184.012021;166;844;20;Inactive;0.0;Inactivo
;;DTXSID0020523;;;;;;;;;;2,4-Dinitrophenol;51-28-5;C6H4N2O5;184.012021;166;844;20;Inactive;0.0;Inactivo
;;DTXSID0020523;;;;;;;;;;2,4-Dinitrophenol;51-28-5;C6H4N2O5;184.012021;166;844;20;Inactive;0.0;Inactivo
;;DTXSID0020523;;;;;;;;;;2,4-Dinitrophenol;51-28-5;C6H4N2O5;184.012021;166;844;20;Inactive;0.0;Inactivo
;;DTXSID0020523;;;;;;;;;;2,4-Dinitrophenol;51-28-5;C6H4N2O5;184.012021;166;844;20;Inactive;0.0;Inactivo
;;DTXSID0020523;;;;;;;;;;2,4-Dinitrophenol;51-28-5;C6H4N2O5;184.012021;166;844;20;Inactive;0.0;Inactivo
;;DTXSID0020523;;;;;;;;;;2,4-Dinitrophenol;51-28-5;C6H4N2O5;184.012021;166;844;20;Inactive;0.0;Inactivo
;;DTXSID0020523;;;;;;;;;;2,4-Dinitrophenol;51-28-5;C6H4N2O5;184.012021;166;844;20;Inactive;0.0;Inactivo
;;DTXSID0020523;;;;;;;;;;2,4-Dinitrophenol;51-28-5;C6H4N2O5;184.012021;166;844;20;Inactive;0.0;Inactivo
;;DTXSID0020523;;;;;;;;;;2,4-Dinitrophenol;51-28-5;C6H4N2O5;184.012021;166;844;20;Inactive;0.0;Inactivo
;;DTXSID0020523;;;;;;;;;;2,4-Dinitrophenol;51-28-5;C6H4N2O5;184.012021;166;844;20;Inactive;0.0;Inactivo
;;DTXSID0020529;;;;;;;;;;2,4-Dinitrotoluene;121-14-2;C7H6N2O4;182.032757;32;902;4;Inactive;0.0;Inactivo
;;DTXSID0020529;;;;;;;;;;2,4-Dinitrotoluene;121-14-2;C7H6N2O4;182.032757;32;902;4;Inactive;0.0;Inactivo
;;DTXSID0020529;;;;;;;;;;2,4-Dinitrotoluene;121-14-2;C7H6N2O4;182.032757;32;902;4;Inactive;0.0;Inactivo
;;DTXSID0020529;;;;;;;;;;2,4-Dinitrotoluene;121-14-2;C7H6N2O4;182.032757;32;902;4;Inactive;0.0;Inactivo
;;DTXSID0020529;;;;;;;;;;2,4-Dinitrotoluene;121-14-2;C7H6N2O4;182.032757;32;902;4;Inactive;0.0;Inactivo
;;DTXSID0020529;;;;;;;;;;2,4-Dinitrotoluene;121-14-2;C7H6N2O4;182.032757;32;902;4;Inactive;0.0;Inactivo
;;DTXSID0020529;;;;;;;;;;2,4-Dinitrotoluene;121-14-2;C7H6N2O4;182.032757;32;902;4;Inactive;0.0;Inactivo
;;DTXSID0020529;;;;;;;;;;2,4-Dinitrotoluene;121-14-2;C7H6N2O4;182.032757;32;902;4;Inactive;0.0;Inactivo
;;DTXSID0020529;;;;;;;;;;2,4-Dinitrotoluene;121-14-2;C7H6N2O4;182.032757;32;902;4;Inactive;0.0;Inactivo
;;DTXSID0020529;;;;;;;;;;2,4-Dinitrotoluene;121-14-2;C7H6N2O4;182.032757;32;902;4;Inactive;0.0;Inactivo
;;DTXSID0020529;;;;;;;;;;2,4-Dinitrotoluene;121-14-2;C7H6N2O4;182.032757;32;902;4;Inactive;0.0;Inactivo
;;DTXSID0020529;;;;;;;;;;2,4-Dinitrotoluene;121-14-2;C7H6N2O4;182.032757;32;902;4;Inactive;0.0;Inactivo
;;DTXSID0020529;;;;;;;;;;2,4-Dinitrotoluene;121-14-2;C7H6N2O4;182.032757;32;902;4;Inactive;0.0;Inactivo
;;DTXSID0020529;;;;;;;;;;2,4-Dinitrotoluene;121-14-2;C7H6N2O4;182.032757;32;902;4;Inactive;0.0;Inactivo
;;DTXSID0020529;;;;;;;;;;2,4-Dinitrotoluene;121-14-2;C7H6N2O4;182.032757;32;902;4;Inactive;0.0;Inactivo
;;DTXSID0020529;;;;;;;;;;2,4-Dinitrotoluene;121-14-2;C7H6N2O4;182.032757;32;902;4;Inactive;0.0;Inactivo
;;DTXSID0020529;;;;;;;;;;2,4-Dinitrotoluene;121-14-2;C7H6N2O4;182.032757;32;902;4;Inactive;0.0;Inactivo
;;DTXSID0020529;;;;;;;;;;2,4-Dinitrotoluene;121-14-2;C7H6N2O4;182.032757;32;902;4;Inactive;0.0;Inactivo
;;DTXSID0020529;;;;;;;;;;2,4-Dinitrotoluene;121-14-2;C7H6N2O4;182.032757;32;902;4;Inactive;0.0;Inactivo
;;DTXSID0020573;;;;;;;;;;17beta-Estradiol;50-28-2;C18H24O2;272.17763;217;984;22;Inactive;0.105263158;Inactivo
;;DTXSID0020573;;;;;;;;;;17beta-Estradiol;50-28-2;C18H24O2;272.17763;217;984;22;Inactive;0.105263158;Inactivo
;;DTXSID0020573;;;;;;;;;;17beta-Estradiol;50-28-2;C18H24O2;272.17763;217;984;22;Inactive;0.105263158;Inactivo
;;DTXSID0020573;;;;;;;;;;17beta-Estradiol;50-28-2;C18H24O2;272.17763;217;984;22;Inactive;0.105263158;Inactivo
;;DTXSID0020573;;;;;;;;;;17beta-Estradiol;50-28-2;C18H24O2;272.17763;217;984;22;Inactive;0.105263158;Inactivo
;;DTXSID0020573;;;;;;;;;;17beta-Estradiol;50-28-2;C18H24O2;272.17763;217;984;22;Inactive;0.105263158;Inactivo
;;DTXSID0020573;;;;;;;;;;17beta-Estradiol;50-28-2;C18H24O2;272.17763;217;984;22;Active;0.105263158;Inactivo
;;DTXSID0020573;;;;;;;;;;17beta-Estradiol;50-28-2;C18H24O2;272.17763;217;984;22;Inactive;0.105263158;Inactivo
;;DTXSID0020573;;;;;;;;;;17beta-Estradiol;50-28-2;C18H24O2;272.17763;217;984;22;Inactive;0.105263158;Inactivo
;;DTXSID0020573;;;;;;;;;;17beta-Estradiol;50-28-2;C18H24O2;272.17763;217;984;22;Active;0.105263158;Inactivo
;;DTXSID0020573;;;;;;;;;;17beta-Estradiol;50-28-2;C18H24O2;272.17763;217;984;22;Inactive;0.105263158;Inactivo
;;DTXSID0020573;;;;;;;;;;17beta-Estradiol;50-28-2;C18H24O2;272.17763;217;984;22;Inactive;0.105263158;Inactivo
;;DTXSID0020573;;;;;;;;;;17beta-Estradiol;50-28-2;C18H24O2;272.17763;217;984;22;Inactive;0.105263158;Inactivo
;;DTXSID0020573;;;;;;;;;;17beta-Estradiol;50-28-2;C18H24O2;272.17763;217;984;22;Inactive;0.105263158;Inactivo
;;DTXSID0020573;;;;;;;;;;17beta-Estradiol;50-28-2;C18H24O2;272.17763;217;984;22;Inactive;0.105263158;Inactivo
;;DTXSID0020573;;;;;;;;;;17beta-Estradiol;50-28-2;C18H24O2;272.17763;217;984;22;Inactive;0.105263158;Inactivo
;;DTXSID0020573;;;;;;;;;;17beta-Estradiol;50-28-2;C18H24O2;272.17763;217;984;22;Inactive;0.105263158;Inactivo
;;DTXSID0020573;;;;;;;;;;17beta-Estradiol;50-28-2;C18H24O2;272.17763;217;984;22;Inactive;0.105263158;Inactivo
;;DTXSID0020573;;;;;;;;;;17beta-Estradiol;50-28-2;C18H24O2;272.17763;217;984;22;Inactive;0.105263158;Inactivo
;;DTXSID0020604;;;;;;;;;;4-Vinyl-1-cyclohexene diepoxide;106-87-6;C8H12O2;140.08373;24;863;3;Inactive;0.0;Inactivo
;;DTXSID0020604;;;;;;;;;;4-Vinyl-1-cyclohexene diepoxide;106-87-6;C8H12O2;140.08373;24;863;3;Inactive;0.0;Inactivo
;;DTXSID0020604;;;;;;;;;;4-Vinyl-1-cyclohexene diepoxide;106-87-6;C8H12O2;140.08373;24;863;3;Inactive;0.0;Inactivo
;;DTXSID0020604;;;;;;;;;;4-Vinyl-1-cyclohexene diepoxide;106-87-6;C8H12O2;140.08373;24;863;3;Inactive;0.0;Inactivo
;;DTXSID0020604;;;;;;;;;;4-Vinyl-1-cyclohexene diepoxide;106-87-6;C8H12O2;140.08373;24;863;3;Inactive;0.0;Inactivo
;;DTXSID0020604;;;;;;;;;;4-Vinyl-1-cyclohexene diepoxide;106-87-6;C8H12O2;140.08373;24;863;3;Inactive;0.0;Inactivo
;;DTXSID0020604;;;;;;;;;;4-Vinyl-1-cyclohexene diepoxide;106-87-6;C8H12O2;140.08373;24;863;3;Inactive;0.0;Inactivo
;;DTXSID0020604;;;;;;;;;;4-Vinyl-1-cyclohexene diepoxide;106-87-6;C8H12O2;140.08373;24;863;3;Inactive;0.0;Inactivo
;;DTXSID0020604;;;;;;;;;;4-Vinyl-1-cyclohexene diepoxide;106-87-6;C8H12O2;140.08373;24;863;3;Inactive;0.0;Inactivo
;;DTXSID0020604;;;;;;;;;;4-Vinyl-1-cyclohexene diepoxide;106-87-6;C8H12O2;140.08373;24;863;3;Inactive;0.0;Inactivo
;;DTXSID0020604;;;;;;;;;;4-Vinyl-1-cyclohexene diepoxide;106-87-6;C8H12O2;140.08373;24;863;3;Inactive;0.0;Inactivo
;;DTXSID0020604;;;;;;;;;;4-Vinyl-1-cyclohexene diepoxide;106-87-6;C8H12O2;140.08373;24;863;3;Inactive;0.0;Inactivo
;;DTXSID0020604;;;;;;;;;;4-Vinyl-1-cyclohexene diepoxide;106-87-6;C8H12O2;140.08373;24;863;3;Inactive;0.0;Inactivo
;;DTXSID0020604;;;;;;;;;;4-Vinyl-1-cyclohexene diepoxide;106-87-6;C8H12O2;140.08373;24;863;3;Inactive;0.0;Inactivo
;;DTXSID0020604;;;;;;;;;;4-Vinyl-1-cyclohexene diepoxide;106-87-6;C8H12O2;140.08373;24;863;3;Inactive;0.0;Inactivo
;;DTXSID0020604;;;;;;;;;;4-Vinyl-1-cyclohexene diepoxide;106-87-6;C8H12O2;140.08373;24;863;3;Inactive;0.0;Inactivo
