DTXSID;Clasificacion_ATS;Masa_Molecular;Numero_Atomos_Pesados;H_Bond_Acceptors;H_Bond_Donors;Enlaces_Dobles;Enlaces_Triples;Carboxilo;Hidroxilo;LogP;SMILES
DTXSID6021953;Inactivo;308.030587654;18.0;5.0;0.0;2.0;0.0;0.0;0.0;3.1003000000000016;CCOP(=S)(OCC)OC1=CC=C(C=C1)S(C)=O
DTXSID6021959;Activo;327.77340101600004;10.0;1.0;1.0;0.0;0.0;0.0;0.0;3.6797000000000004;OC1=C(Br)C=C(Br)C=C1Br
DTXSID6022000;Inactivo;61.052763844;4.0;2.0;2.0;0.0;0.0;0.0;0.0;-1.0626000000000002;NCCO
DTXSID6022056;Inactivo;145.969005488;8.0;0.0;0.0;0.0;0.0;0.0;0.0;2.993400000000001;ClC1=CC(Cl)=CC=C1
DTXSID6022187;Inactivo;136.088815004;10.0;1.0;1.0;0.0;0.0;0.0;0.0;2.3174600000000005;CC1=CC=C(C)C(O)=C1C
DTXSID6022341;Inactivo;225.158960228;16.0;6.0;2.0;0.0;0.0;0.0;0.0;1.5208;COC1=NC(NC(C)C)=NC(NC(C)C)=N1
DTXSID6022345;Activo;351.914688688;19.0;0.0;0.0;0.0;0.0;0.0;0.0;6.495500000000002;ClC1=CC=C(C=C1)C(C1=CC=CC=C1Cl)C(Cl)(Cl)Cl
DTXSID6022422;Inactivo;198.115698448;15.0;2.0;2.0;0.0;0.0;0.0;0.0;2.4418000000000006;NC1=CC=C(CC2=CC=C(N)C=C2)C=C1
DTXSID6022472;Inactivo;134.109550448;10.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0292000000000012;CCCCC1=CC=CC=C1
DTXSID6022474;Inactivo;346.21440943999994;25.0;4.0;2.0;3.0;0.0;0.0;0.0;2.666700000000002;C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO
DTXSID6022927;Inactivo;236.090940244;17.0;6.0;2.0;1.0;0.0;0.0;0.0;-0.21050000000000008;OC[C@@H]1CC[C@@H](O1)N1C=NC2=C1N=CNC2=O
DTXSID6023652;Activo;167.02656616;11.0;4.0;3.0;1.0;0.0;0.0;0.0;0.5976899999999998;NC1=NC2=C(NC=N2)C(=S)N1
DTXSID6023733;Inactivo;144.115029752;10.0;1.0;1.0;1.0;0.0;0.0;0.0;2.2874;CCCC(CCC)C(O)=O
DTXSID6023810;Activo;447.290407264;31.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0764000000000022;[Cl-].CC(C)(C)CC(C)(C)C1=CC=C(OCCOCC[N+](C)(C)CC2=CC=CC=C2)C=C1
DTXSID6023864;Inactivo;381.0743042000001;26.0;9.0;2.0;4.0;0.0;0.0;0.0;0.48561999999999983;COC(=O)C1=C(C=CC=C1)S(=O)(=O)NC(=O)NC1=NC(OC)=NC(C)=N1
DTXSID60238701;Activo;333.986317944;20.0;2.0;2.0;0.0;0.0;0.0;0.0;2.6978;OC(C(O)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F
DTXSID6023999;Inactivo;166.09669431999998;12.0;6.0;3.0;0.0;0.0;0.0;0.0;-0.3897000000000001;NC1=NC(NC2CC2)=NC(N)=N1
DTXSID6024048;Activo;360.11437812;25.0;5.0;0.0;2.0;0.0;0.0;0.0;2.2766;COS([O-])(=O)=O.CN1C(=CC(C2=CC=CC=C2)=[N+]1C)C1=CC=CC=C1
DTXSID6024175;Inactivo;279.147058152;20.0;4.0;0.0;2.0;0.0;0.0;0.0;1.8443399999999999;COCC(=O)N(C(C)C(=O)OC)C1=C(C)C=CC=C1C
DTXSID6024177;Inactivo;141.001336126;7.0;3.0;1.0;1.0;0.0;0.0;0.0;1.0626;COP(N)(=O)SC
DTXSID6024204;Inactivo;214.088832068;14.0;6.0;1.0;1.0;0.0;0.0;0.0;0.3714999999999997;CSC1=NN=C(C(=O)N1N)C(C)(C)C
DTXSID6024206;Inactivo;187.103085164;12.0;2.0;0.0;1.0;0.0;0.0;0.0;2.735500000000001;CCSC(=O)N1CCCCCC1
DTXSID6024254;Inactivo;178.07825032;14.0;0.0;0.0;0.0;0.0;0.0;0.0;3.993000000000002;C1=CC2=C(C=C1)C1=C(C=CC=C1)C=C2
DTXSID6024337;Inactivo;257.064112812;16.0;2.0;0.0;1.0;0.0;0.0;0.0;4.035000000000004;CCN(CC)C(=O)SCC1=CC=C(Cl)C=C1
DTXSID6024460;Activo;197.095297352;15.0;3.0;1.0;1.0;0.0;0.0;0.0;3.6842000000000015;NC1=CC=C(C=C1)N=NC1=CC=CC=C1
DTXSID6024466;Inactivo;137.047678464;10.0;2.0;2.0;1.0;0.0;0.0;0.0;0.9670000000000001;NC1=CC=C(C=C1)C(O)=O
DTXSID6024836;Inactivo;152.120115132;11.0;1.0;0.0;3.0;0.0;0.0;0.0;2.878000000000001;CC(C)=CCCC(C)=CC=O
DTXSID6024838;Activo;308.116092372;23.0;5.0;1.0;1.0;0.0;0.0;0.0;4.978000000000004;COC1=CC=C(OC)C(=C1)N=NC1=C(O)C=CC2=C1C=CC=C2
DTXSID6024882;Activo;281.162708216;20.0;4.0;2.0;3.0;0.0;0.0;0.0;1.0414999999999999;[H][C@]1(C[C@@H](C)C[C@H](C)C1=O)[C@H](O)CC1CC(=O)NC(=O)C1
DTXSID6024888;Inactivo;278.035384394;15.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0593;O.ClCCN(CCCl)P1(=O)NCCCO1
DTXSID6024911;Activo;152.120115132;11.0;1.0;0.0;3.0;0.0;0.0;0.0;2.878000000000001;CCCCC\C=C\C=C\C=O
DTXSID6024913;Inactivo;142.172150704;10.0;0.0;0.0;0.0;0.0;0.0;0.0;4.147000000000004;CCCCCCCCCC
DTXSID6024917;Inactivo;116.083729624;8.0;2.0;1.0;1.0;0.0;0.0;0.0;0.7363999999999999;CC(=O)CC(C)(C)O
DTXSID6025010;Inactivo;127.979570172;6.0;1.0;1.0;0.0;0.0;0.0;0.0;0.8249;OC(CCl)CCl
DTXSID6025014;Inactivo;159.984655552;9.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1628000000000016;ClC(Cl)C1=CC=CC=C1
DTXSID6025068;Inactivo;334.21440944;24.0;4.0;0.0;2.0;0.0;0.0;0.0;5.160800000000005;CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC
DTXSID6025143;Inactivo;122.07316494;9.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0090399999999997;CC1=C(C)C(O)=CC=C1
DTXSID6025145;Inactivo;122.07316494;9.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0090399999999997;CC1=CC(O)=C(C)C=C1
DTXSID6025220;Activo;202.175521832;13.0;1.0;1.0;0.0;0.0;0.0;0.0;4.837100000000006;CCCCCCCCCCCCS
DTXSID6025301;Inactivo;186.161979944;13.0;2.0;0.0;0.0;0.0;0.0;0.0;2.6182000000000007;CCCCC(CC)COCC1CO1
DTXSID6025303;Activo;183.162314292;13.0;2.0;0.0;0.0;1.0;0.0;0.0;3.1330800000000014;CCCCC(CC)COCCC#N
DTXSID6025355;Activo;100.052429496;7.0;2.0;0.0;2.0;0.0;0.0;0.0;0.5545;O=CCCCC=O
DTXSID6025438;Inactivo;76.027277368;5.0;2.0;3.0;1.0;0.0;0.0;0.0;-0.9561000000000002;NC(=O)NO
DTXSID6025486;Inactivo;247.097521116;16.0;4.0;4.0;0.0;0.0;0.0;0.0;1.5509999999999997;Cl.CC(C)NCC(O)C1=CC(O)=C(O)C=C1
DTXSID6025567;Inactivo;151.063328528;11.0;3.0;1.0;1.0;0.0;0.0;0.0;1.0554000000000001;COC(=O)C1=C(N)C=CC=C1
DTXSID6025648;Inactivo;192.093900384;15.0;0.0;0.0;0.0;0.0;0.0;0.0;4.301420000000003;CC1=C2C=CC3=CC=CC=C3C2=CC=C1
DTXSID6025690;Inactivo;294.121571676;21.0;5.0;0.0;3.0;0.0;0.0;0.0;3.6199400000000033;CC(=O)C1=C(C)C(=C(C(=C1C)[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O
DTXSID6025692;Inactivo;136.125200512;10.0;0.0;0.0;3.0;0.0;0.0;0.0;3.4750000000000023;CC(C)=CCCC(=C)C=C
DTXSID6026797;Inactivo;120.093900384;9.0;0.0;0.0;0.0;0.0;0.0;0.0;2.611860000000001;CC1=CC(C)=CC(C)=C1
DTXSID6027050;Activo;142.98393547199998;7.0;2.0;0.0;1.0;0.0;0.0;0.0;-2.6161999999999983;[Na+].CN(C)C([S-])=S
DTXSID6027052;Activo;206.167065324;15.0;1.0;1.0;0.0;0.0;0.0;0.0;3.987200000000003;CC(C)(C)C1=CC=CC(=C1O)C(C)(C)C
DTXSID6027131;Inactivo;69.03269709599999;5.0;2.0;1.0;0.0;0.0;0.0;0.0;-0.19529999999999997;N1C=NC=N1
DTXSID6027133;Inactivo;185.993808222;9.0;3.0;1.0;1.0;0.0;0.0;0.0;2.2137000000000002;CCOP(S)(=S)OCC
DTXSID6027218;Inactivo;149.12044948;11.0;1.0;1.0;0.0;0.0;0.0;0.0;2.3936;CCC1=CC=CC(CC)=C1N
DTXSID6027268;Inactivo;212.250401024;15.0;0.0;0.0;0.0;0.0;0.0;0.0;6.097500000000006;CCCCCCCCCCCCCCC
DTXSID6027397;Inactivo;428.3137891279999;30.0;6.0;3.0;2.0;0.0;0.0;0.0;4.048600000000004;CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O
DTXSID6027426;Activo;571.01099392;34.0;3.0;1.0;2.0;0.0;0.0;0.0;4.597300000000002;CCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID6027634;Activo;162.140850576;12.0;0.0;0.0;4.0;0.0;0.0;0.0;4.031200000000004;C\C=C\C\C=C\C\C=C\CC=C
DTXSID6029331;Inactivo;152.120115132;11.0;1.0;0.0;2.0;0.0;0.0;0.0;2.8560000000000008;CCCCCC1=CCCC1=O
DTXSID6032192;Activo;368.117745782;26.0;4.0;0.0;1.0;0.0;0.0;0.0;6.256760000000005;CC1=C(OP(=O)(OC2=C(C)C=CC=C2)OC2=C(C)C=CC=C2)C=CC=C1
DTXSID6032352;Activo;320.894983754;16.0;5.0;0.0;1.0;0.0;0.0;0.0;3.9379000000000017;COP(=S)(OC)OC1=NC(Cl)=C(Cl)C=C1Cl
DTXSID6032354;Inactivo;349.05171379599994;24.0;5.0;0.0;1.0;1.0;0.0;0.0;3.6101000000000028;C[C@@H](OC1=CC=C(OC2=NC=C(Cl)C=C2F)C=C1)C(=O)OCC#C
DTXSID6032356;Inactivo;215.134385292;14.0;2.0;0.0;1.0;0.0;0.0;0.0;3.5141000000000027;CCSC(=O)N(CC)C1CCCCC1
DTXSID6032358;Inactivo;198.07529018;14.0;5.0;2.0;3.0;1.0;0.0;0.0;-0.6419199999999998;CCNC(=O)NC(=O)C(=NOC)C#N
DTXSID6032514;Inactivo;134.036779432;10.0;2.0;0.0;2.0;0.0;0.0;0.0;1.3115999999999999;O=CC1=CC=CC=C1C=O
DTXSID6032518;Activo;185.87676198;8.0;3.0;0.0;1.0;0.0;0.0;0.0;2.4766;ClC1=C(Cl)C(=O)SS1
DTXSID6032562;Activo;275.18852904;20.0;2.0;0.0;3.0;0.0;0.0;0.0;3.009900000000002;CCCCC(CC)CN1C(=O)C2C3CC(C=C3)C2C1=O
DTXSID6032641;Inactivo;240.96973376;15.0;2.0;1.0;1.0;0.0;0.0;0.0;3.2398000000000007;OC(=O)C1=C(Cl)C=CC2=CC(Cl)=CN=C12
DTXSID6032645;Inactivo;385.98187298;23.0;6.0;1.0;3.0;0.0;0.0;0.0;2.41582;CC1=NN(C(=O)N1C(F)F)C1=CC(NS(C)(=O)=O)=C(Cl)C=C1Cl
DTXSID6032647;Activo;237.969311192;14.0;5.0;0.0;0.0;1.0;0.0;0.0;3.560180000000001;N#CSCSC1=NC2=CC=CC=C2S1
DTXSID6032649;Activo;331.17835828;24.0;4.0;0.0;5.0;0.0;0.0;0.0;2.964900000000002;CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C
DTXSID6034186;Activo;416.202130504;29.0;5.0;0.0;4.0;0.0;0.0;0.0;4.852300000000005;[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@H](CC2=CC(=O)CC[C@]12C)SC(C)=O
DTXSID6034265;Activo;252.00684754;15.0;4.0;3.0;1.0;0.0;0.0;0.0;1.0240000000000002;NCCO.OC(=O)C1=C(Cl)C=CC(Cl)=N1
DTXSID6034392;Inactivo;342.032668364;23.0;2.0;1.0;1.0;0.0;0.0;0.0;5.307700000000003;ClC1=CC=C(C=C1)C1=C(NC(=O)C2=C(Cl)N=CC=C2)C=CC=C1
DTXSID6034712;Inactivo;503.078069252;33.0;11.0;3.0;6.0;0.0;0.0;0.0;-0.15999999999999925;COC(=O)C1=C(C=C(CNS(C)(=O)=O)C=C1)S(=O)(=O)NC(=O)NC1=NC(OC)=CC(OC)=N1
DTXSID6034764;Inactivo;410.100853296;28.0;9.0;2.0;4.0;0.0;0.0;0.0;0.10100000000000042;COC1=CC(OC)=NC(NC(=O)NS(=O)(=O)C2=NC=CC=C2C(=O)N(C)C)=N1
DTXSID6034849;Inactivo;224.129155592;14.0;3.0;1.0;1.0;0.0;0.0;0.0;1.4961;Cl.CCCOC(=O)NCCCN(C)C
DTXSID6034924;Inactivo;183.88615656;8.0;2.0;0.0;1.0;0.0;0.0;0.0;-2.8895;[Na+].[O-]C(=O)C(Cl)(Cl)Cl
DTXSID6034928;Activo;410.105164608;27.0;4.0;0.0;3.0;0.0;0.0;0.0;5.943600000000005;CCC(C)(C)C(=O)OC1=C(C(=O)OC11CCCCC1)C1=CC=C(Cl)C=C1Cl
DTXSID6034972;Inactivo;150.104465068;11.0;1.0;1.0;0.0;0.0;0.0;0.0;2.824020000000002;CC(C)C1=CC=C(C)C=C1O
DTXSID6035152;Inactivo;158.06914218;11.0;3.0;2.0;2.0;0.0;0.0;0.0;-0.7334;CC1(C)N(CO)C(=O)NC1=O
DTXSID6035285;Activo;252.208930136;18.0;2.0;0.0;3.0;0.0;0.0;0.0;4.802600000000004;C\C=C/C\C=C\CCCCCCCCOC(C)=O
DTXSID6035784;Activo;266.2245802;19.0;2.0;0.0;3.0;0.0;0.0;0.0;4.904500000000005;CCOC(=O)\C=C(/C)\C=C\C[C@@H](C)CCCC(C)C
DTXSID6037564;Inactivo;372.064362416;24.0;6.0;0.0;3.0;0.0;0.0;0.0;3.4444000000000026;CCOC(=O)C1=NN(C2=C(Cl)C=C(Cl)C=C2)C(C)(C1)C(=O)OCC
DTXSID60377821;Inactivo;292.05096888800006;18.0;1.0;1.0;0.0;0.0;0.0;0.0;3.6172000000000013;OCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID60377826;Inactivo;249.020003108;15.0;1.0;1.0;0.0;0.0;0.0;0.0;2.4133000000000004;NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID60379269;Inactivo;228.038512384;14.0;1.0;1.0;0.0;0.0;0.0;0.0;2.5918;OCCCC(F)(F)C(F)(F)C(F)(F)F
DTXSID60379901;Inactivo;482.036302828;30.0;2.0;0.0;2.0;0.0;0.0;0.0;5.869900000000003;CC(=C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F
DTXSID60380390;Inactivo;381.953303564;22.0;3.0;0.0;2.0;0.0;0.0;0.0;3.3208;FC(F)(F)COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID6038827;Inactivo;172.00395508;11.0;3.0;1.0;1.0;0.0;0.0;0.0;1.8304;NC1=CC(=CC=C1Cl)[N+]([O-])=O
DTXSID60400587;Inactivo;262.999267664;16.0;1.0;1.0;1.0;0.0;0.0;0.0;1.9399000000000002;NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID6040111;Inactivo;116.083729624;8.0;2.0;0.0;1.0;0.0;0.0;0.0;1.3496000000000001;CCCC(=O)OCC
DTXSID6040371;Activo;251.03405646;16.0;5.0;0.0;3.0;0.0;0.0;0.0;-1.6994999999999976;[Na+].CN(C)C1=CC=C(C=C1)N=NS([O-])(=O)=O
DTXSID6040373;Inactivo;506.117745072;36.0;4.0;2.0;2.0;1.0;0.0;0.0;6.244180000000003;FC(F)(F)OC1=CC=C(NC(=O)NN=C(CC2=CC=C(C=C2)C#N)C2=CC=CC(=C2)C(F)(F)F)C=C1
DTXSID6040747;Inactivo;330.21949482;24.0;3.0;1.0;3.0;0.0;0.0;0.0;3.8384000000000027;CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
DTXSID6041397;Inactivo;190.135765196;14.0;1.0;0.0;4.0;0.0;0.0;0.0;3.4342000000000024;CC=CC(=O)C1=C(C)C=CCC1(C)C
DTXSID6041424;Inactivo;144.15141526;10.0;1.0;1.0;0.0;0.0;0.0;0.0;2.583600000000001;CC(C)CCCC(C)(C)O
DTXSID6041503;Activo;347.9276726;19.0;1.0;1.0;0.0;1.0;0.0;0.0;4.988080000000002;FC(F)(F)C1=C(Br)C(C#N)=C(N1)C1=CC=C(Cl)C=C1
DTXSID6041551;Activo;178.135765196;13.0;1.0;1.0;0.0;0.0;0.0;0.0;3.306540000000002;CC1=CC(C)=C(O)C(=C1)C(C)(C)C
DTXSID6041892;Inactivo;218.04015056;15.0;2.0;0.0;2.0;0.0;0.0;0.0;2.519400000000001;O=S(=O)(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID6042280;Activo;320.030587654;19.0;6.0;0.0;2.0;0.0;0.0;0.0;3.5413000000000023;CCOC(=O)C(SP(=S)(OC)OC)C1=CC=CC=C1
DTXSID6042282;Inactivo;292.002658654;15.0;6.0;0.0;3.0;0.0;0.0;0.0;2.409300000000001;CCOP(=S)(OCC)SCS(=O)(=O)CC
DTXSID6042490;Inactivo;178.102520966;11.0;3.0;0.0;0.0;0.0;0.0;0.0;1.6645999999999999;CCO[Si](C)(OCC)OCC
DTXSID6042521;Inactivo;225.038570324;16.0;5.0;1.0;3.0;0.0;0.0;0.0;0.91032;CC1=C(C=C(C=C1C(N)=O)[N+]([O-])=O)[N+]([O-])=O
DTXSID6043709;Inactivo;411.313729552;30.0;3.0;2.0;2.0;0.0;0.0;0.0;5.0019000000000045;[H][C@@]12NC[C@@H](C)C[C@H]1O[C@]1(CC[C@]3([H])C(C[C@H]4[C@@]3([H])CC=C3C[C@@H](O)CC[C@]43C)=C1C)[C@@H]2C
DTXSID6044357;Inactivo;138.06807956;10.0;2.0;1.0;0.0;0.0;0.0;0.0;1.1874999999999998;COC1=CC=C(CO)C=C1
DTXSID6044359;Activo;240.208930136;17.0;2.0;0.0;1.0;0.0;0.0;0.0;4.614500000000004;O=C1CCCCCCCCCCCCCCO1
DTXSID6044515;Inactivo;330.167853172;23.0;7.0;0.0;4.0;0.0;0.0;0.0;1.2748;CC(=C)C(=O)OCCOCCOCCOCCOC(=O)C(C)=C
DTXSID6044519;Activo;278.126657056;20.0;4.0;0.0;2.0;0.0;0.0;0.0;3.7703200000000034;CC1=C(C=C2C(=C1[N+]([O-])=O)C(C)(C)CC2(C)C)[N+]([O-])=O
DTXSID6047280;Activo;299.027997584;19.0;2.0;1.0;0.0;0.0;0.0;0.0;4.644200000000002;CNCC1=C(OC2=CC=C(Cl)C(Cl)=C2)C=CC(F)=C1
DTXSID6047282;Inactivo;454.117629168;33.0;7.0;2.0;2.0;0.0;0.0;0.0;3.523600000000002;C[C@@H](OC1=CC=C(CNC(=O)C2=CC=CN=C2OC2=CC=C3OCOC3=C2)C(F)=C1)C(O)=O
DTXSID6047284;Inactivo;271.132076784;20.0;4.0;1.0;1.0;0.0;0.0;0.0;1.6517999999999995;O=C(N[C@H]1CN2CCC1CC2)C1=CC2=C(OC=C2)C=N1
DTXSID6047286;Inactivo;515.2883026519999;37.0;6.0;2.0;3.0;0.0;0.0;0.0;4.070000000000002;COCCOC[C@H](CC1(CCCC1)C(=O)N[C@H]1CC[C@H](CC1)C(O)=O)C(=O)OC1=CC2=C(CCC2)C=C1
DTXSID6047288;Activo;758.214653504;49.0;4.0;0.0;3.0;0.0;0.0;0.0;9.019300000000001;CS([O-])(=O)=O.CN(C[C@@H](CC[N+]12CCC(CC1)(CC2)C1CCCCC1)C1=CC(Cl)=C(Cl)C=C1)C(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F
DTXSID6047311;Activo;695.25084526;48.0;6.0;1.0;3.0;0.0;0.0;0.0;6.616620000000007;CNS(=O)(=O)C1=C(F)C=C(Cl)C(=C1)C(=O)N1CCC(CCN2C3CCC2CC(C3)N2C(C)=NC3=C2C=CC=C3)(CC1)C1=CC(F)=CC=C1
DTXSID6047313;Inactivo;527.245392284;37.0;6.0;2.0;3.0;0.0;0.0;0.0;5.381640000000005;CC1=CC=C(C=C1)S(O)(=O)=O.CCN(C(C)C)C(=O)C1=CC(OC[C@H](C)NC2=CC=NC=C2)=CC(C)=C1
DTXSID6047315;Activo;657.194283228;45.0;8.0;1.0;1.0;0.0;0.0;0.0;7.477800000000007;CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1
DTXSID6047319;Inactivo;357.13763634;26.0;4.0;2.0;2.0;0.0;0.0;0.0;3.0313000000000008;CC(=O)C1=CC2=C(OC(C)(C)[C@H](O)[C@H]2NC(=O)C2=CC=C(F)C=C2)C=C1
DTXSID6047363;Inactivo;373.205321976;27.0;4.0;1.0;0.0;0.0;0.0;0.0;3.831000000000003;COC1=C(OC)C(=CC=C1)[C@H](O)C1CCN(CCC2=CC=C(F)C=C2)CC1
DTXSID6047367;Activo;604.344712396;43.0;6.0;0.0;3.0;0.0;0.0;0.0;5.914400000000007;CCN(CC)C(=O)C1=CC(=C(C=C1N(CC)CCN(C)C)N1CCC(CC1)C1=CC=CC=C1)S(=O)(=O)CC1=CC=CC=C1
DTXSID6047369;Activo;723.199283864;49.0;8.0;3.0;3.0;0.0;0.0;0.0;8.535340000000003;OC(=O)C(F)(F)F.COC1=CC(C2=C(CCC3CCCCC3)SC(NC(=O)C3=CC4=CC(C)=CC(C)=C4N3CC(O)=O)=N2)=C(OC)C=C1Cl
DTXSID6047525;Inactivo;446.22804774;31.0;7.0;3.0;4.0;0.0;0.0;0.0;-1.8902999999999939;[Na+].CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC([O-])=O)[C@@H]12
DTXSID6048171;Inactivo;534.132190284;38.0;2.0;1.0;1.0;0.0;0.0;0.0;8.71322;CC1=CC2=C(OC(CN(CC3=CC=CC=C3)C(=O)NC3=C(F)C=C(F)C=C3F)=C2C2=CC=C(Cl)C=C2)C=C1
DTXSID6048175;Inactivo;362.090055192;25.0;4.0;0.0;1.0;0.0;0.0;0.0;4.222900000000003;COC1=CC=C(C=C1)N1N=C(C=C1C1=CC=C(C=C1)S(C)=O)C(F)F
DTXSID60500450;Inactivo;279.978197872;17.0;2.0;1.0;1.0;0.0;0.0;0.0;2.4708;OC(=O)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F
DTXSID6062599;Inactivo;263.98328325200004;16.0;1.0;1.0;1.0;0.0;0.0;0.0;2.5392;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID60663110;Inactivo;379.971810752;23.0;2.0;1.0;1.0;0.0;0.0;0.0;3.7414;OC(=O)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F
DTXSID6067331;Inactivo;427.97518188;25.0;2.0;1.0;2.0;0.0;0.0;0.0;4.003100000000001;OS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID60892443;Activo;621.91305176;36.0;3.0;0.0;2.0;0.0;0.0;0.0;2.7731000000000003;[Na+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID70191136;Inactivo;229.981391432;14.0;2.0;1.0;1.0;0.0;0.0;0.0;1.8355000000000001;OC(=O)C(F)(F)C(F)(F)OC(F)(F)F
DTXSID7020005;Inactivo;59.03711378;4.0;1.0;1.0;1.0;0.0;0.0;0.0;-0.5084000000000002;CC(N)=O
DTXSID7020057;Inactivo;237.078978592;18.0;3.0;1.0;2.0;0.0;0.0;0.0;2.35262;CC1=CC=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1N
DTXSID7020182;Inactivo;228.115029752;17.0;2.0;2.0;0.0;0.0;0.0;0.0;3.423700000000002;CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1
DTXSID7020263;Activo;303.07928420800005;19.0;2.0;1.0;1.0;0.0;0.0;0.0;3.377900000000002;OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl
DTXSID7020267;Activo;405.797771632;18.0;0.0;0.0;1.0;0.0;0.0;0.0;5.682800000000001;ClC1CC2C(C1Cl)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl
DTXSID7020348;Inactivo;146.036779432;11.0;2.0;0.0;1.0;0.0;0.0;0.0;1.793;O=C1OC2=C(C=CC=C2)C=C1
DTXSID7020392;Inactivo;246.089208928;18.0;4.0;0.0;4.0;0.0;0.0;0.0;2.3722000000000003;C=CCOC(=O)C1=C(C=CC=C1)C(=O)OCC=C
DTXSID7020479;Inactivo;228.999621874;12.0;5.0;1.0;2.0;0.0;0.0;0.0;0.9828999999999999;CNC(=O)CSP(=S)(OC)OC
DTXSID7020508;Inactivo;137.966200964;5.0;1.0;1.0;1.0;0.0;0.0;0.0;0.11099999999999993;C[As](C)(O)=O
DTXSID7020683;Activo;257.81311608;10.0;0.0;0.0;2.0;0.0;0.0;0.0;4.7574;ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl
DTXSID7020685;Inactivo;287.860066272;12.0;0.0;0.0;0.0;0.0;0.0;0.0;3.644400000000001;Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@@H](Cl)[C@@H]1Cl
DTXSID7020687;Activo;287.860066272;12.0;0.0;0.0;0.0;0.0;0.0;0.0;3.644400000000001;ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
DTXSID7020710;Inactivo;184.100048384;14.0;2.0;2.0;0.0;0.0;0.0;0.0;3.1256000000000013;N(NC1=CC=CC=C1)C1=CC=CC=C1
DTXSID7020716;Activo;110.036779432;8.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0977999999999999;OC1=CC=C(O)C=C1
DTXSID7020760;Inactivo;260.02481971;14.0;2.0;1.0;1.0;0.0;0.0;0.0;1.884;ClCCNP1(=O)OCCCN1CCCl
DTXSID7020764;Inactivo;213.055656304;14.0;2.0;1.0;1.0;0.0;0.0;0.0;3.2969000000000017;CC(C)OC(=O)NC1=CC=CC(Cl)=C1
DTXSID7020843;Activo;294.255880328;21.0;2.0;0.0;3.0;0.0;0.0;0.0;5.972900000000005;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC
DTXSID7020845;Inactivo;110.003765052;6.0;3.0;0.0;2.0;0.0;0.0;0.0;-0.40759999999999996;COS(C)(=O)=O
